client_id,platform,device_id
598,Android,999
599,Android,1001
601,Android,1003
602,Android,1005
603,Android,1007
604,Android,1009
605,Windows,1011
606,Android,1012
607,Android,1014
608,Windows,1016
609,Android,1017
610,iOS,1019
611,Android,1021
612,Android,1022
613,Android,1024
614,Android,1025
615,macOS,1027
616,Android,1028
617,Android,1030
618,Android,1031
619,Android,1033
620,Android,1035
621,Android,1037
622,Android,1039
623,Android,1041
624,Android,1043
625,iOS,1045
626,Android,1046
627,Android,1048
628,Android,1050
629,iOS,1052
630,iOS,1054
631,Android,1056
632,Android,1058
633,Linux,1060
635,Android,1061
636,Android,1063
637,Android,1064
638,Android,1066
639,Android,1068
640,Android,1070
641,iOS,1072
642,Android,1074
643,Android,1076
644,Android,1078
645,Android,1080
646,Android,1082
647,Android,1084
648,Android,1086
649,Android,1088
651,Android,1090
652,Android,1092
653,Windows,1094
654,Android,1095
655,Android,1097
656,Android,1098
657,Android,1100
658,Android,1102
659,Android,1104
660,Android,1106
661,Android,1108
662,Android,1109
663,Android,1110
664,Android,1112
665,Android,1114
666,Android,1116
667,Android,1118
668,Android,1119
669,Android,1121
670,Android,1123
671,Android,1125
672,Android,1126
673,Android,1128
674,Android,1129
675,Android,1131
676,iOS,1133
677,Android,1135
678,Android,1136
679,Android,1138
680,Android,1140
681,Android,1141
682,Android,1142
683,Android,1144
684,macOS,1146
685,Android,1147
686,Android,1149
687,Android,1151
688,Android,1153
689,iOS,1155
690,Android,1156
691,Android,1158
692,Windows,1160
693,Android,1161
694,Android,1162
695,iOS,1164
696,Android,1166
697,Android,1168
698,Android,1170
699,Android,1172
700,Android,1174
702,Android,1176
703,Android,1178
704,Android,1180
705,Android,1182
706,Android,1184
707,Android,1186
708,Android,1188
709,iOS,1190
710,iOS,1192
711,Android,1193
712,Android,1194
713,Android,1196
714,iOS,1198
715,Android,1200
716,Android,1202
717,Android,1204
718,Android,1206
719,Android,1207
720,Android,1209
721,Android,1210
722,Android,1211
723,Android,1213
724,Android,1214
725,Android,1216
726,Android,1218
727,Android,1220
728,Android,1222
729,Android,1224
730,Android,1226
731,Android,1228
732,Windows,1230
733,Android,1231
734,Android,1233
735,Android,1235
736,Android,1236
737,Android,1238
738,Android,1240
739,Android,1242
740,Android,1244
741,Android,1246
742,Android,1248
743,Android,1250
744,Android,1252
745,Android,1254
746,Android,1256
747,Android,1257
748,Android,1259
749,Android,1261
750,Android,1263
751,iOS,1265
752,Android,1267
753,Android,1269
754,Android,1271
755,Android,1273
756,iOS,1275
757,Android,1277
758,Android,1279
759,Android,1280
760,Android,1282
762,Android,1284
763,Android,1286
764,Android,1288
765,Android,1290
766,Android,1292
767,Android,1294
768,Android,1296
769,Android,1297
772,iOS,1298
773,iOS,1299
774,Android,1301
775,Android,1303
776,Android,1304
777,Android,1306
778,Android,1308
779,iOS,1310
780,iOS,1312
781,Android,1314
782,Android,1315
783,Android,1317
784,Android,1319
785,Android,1321
786,iOS,1323
787,Android,1325
788,Android,1326
789,iOS,1328
790,Android,1330
791,iOS,1332
793,Android,1334
794,Android,1336
796,iOS,1337
797,Android,1339
798,Android,1341
799,Android,1343
803,Android,1345
804,Android,1347
806,Android,1349
807,Android,1351
808,Android,1353
809,Android,1355
810,Android,1357
811,Android,1359
812,iOS,1361
813,Android,1363
814,Android,1364
815,Android,1365
816,Android,1367
818,Android,1369
819,Android,1371
820,Android,1373
821,Android,1375
822,Windows,1377
823,Android,1378
824,Android,1380
825,Android,1382
826,Android,1384
827,iOS,1386
828,Windows,1388
829,Android,1389
830,Android,1391
831,macOS,1393
832,Android,1394
833,Windows,1396
834,Android,1397
835,Android,1399
836,Android,1401
837,Android,1403
838,Android,1405
839,Windows,1407
840,Android,1408
841,Android,1410
842,Android,1411
843,Android,1413
844,Android,1415
845,Android,1417
846,Android,1419
847,Windows,1421
849,iOS,1422
850,Android,1424
851,macOS,1426
852,Android,1427
853,iOS,1429
854,Android,1431
855,Android,1433
856,Android,1435
857,Android,1437
858,Android,1439
859,Android,1440
860,Android,1442
861,Android,1444
862,Android,1446
863,Android,1448
864,macOS,1449
865,Android,1450
866,Android,1451
870,Android,1453
871,iOS,1455
872,iOS,1457
873,Android,1459
874,Android,1460
875,Android,1462
876,Android,1463
877,Android,1465
878,Android,1467
879,Android,1468
880,Android,1470
881,Android,1472
882,Android,1474
883,Android,1476
884,iOS,1478
885,Android,1480
886,iOS,1482
887,Android,1484
888,Linux,1486
889,Android,1487
890,Android,1489
891,Android,1490
892,Android,1492
893,Android,1494
894,Android,1496
895,Android,1498
896,Android,1500
897,iOS,1502
898,Android,1504
899,Android,1506
900,Android,1508
901,macOS,1510
902,Android,1511
903,iOS,1512
904,iOS,1514
905,iOS,1516
906,Android,1518
907,iOS,1520
908,Android,1522
909,Android,1524
910,Android,1526
911,Android,1528
912,Android,1530
913,Android,1532
914,Android,1534
915,Android,1535
916,Android,1537
917,Android,1539
918,Android,1541
921,Android,1543
922,Android,1544
923,iOS,1546
924,Android,1548
925,Android,1549
926,Android,1551
927,Android,1553
928,Android,1555
929,Android,1557
930,Android,1559
931,Android,1561
932,Android,1563
933,Android,1565
934,Android,1566
935,Android,1568
936,Android,1570
937,Android,1572
938,iOS,1574
939,Android,1576
940,iOS,1578
941,Android,1580
942,Android,1582
943,Android,1584
944,Android,1585
945,iOS,1586
946,Android,1588
948,Android,1589
949,iOS,1591
950,Android,1593
951,Android,1595
952,Android,1597
953,Android,1599
954,Android,1601
955,Android,1603
956,Android,1605
957,Android,1607
958,Android,1609
959,Android,1611
960,Android,1612
961,iOS,1614
962,Android,1616
963,Android,1618
964,iOS,1620
965,Android,1622
966,iOS,1624
967,Android,1626
968,Android,1628
970,Android,1630
971,iOS,1632
972,Android,1634
973,Android,1636
974,Android,1638
975,Android,1640
976,Android,1642
977,Android,1644
978,Android,1646
979,Android,1648
980,Android,1650
981,Android,1652
984,iOS,1654
985,Android,1656
986,Android,1658
987,Android,1660
988,Android,1662
989,Android,1664
990,Android,1665
991,Windows,1667
992,Android,1668
993,Android,1669
994,Android,1671
995,Android,1673
996,Android,1675
997,Android,1677
998,Android,1679
999,Android,1681
1000,Android,1683
1001,Android,1684
1002,Android,1686
1003,Android,1688
1004,Android,1690
1006,Android,1692
1007,Android,1694
1008,Android,1696
1009,Android,1698
1010,Android,1700
1011,Android,1701
1012,Android,1703
1013,Android,1704
1014,Android,1706
1015,Android,1708
1016,iOS,1710
1017,Android,1712
1018,Android,1713
1019,Android,1715
1020,Windows,1717
1021,Android,1718
1022,Android,1720
1023,Android,1722
1024,Android,1724
1025,iOS,1726
1026,Windows,1728
1027,Android,1729
1028,iOS,1731
1029,Android,1733
1030,iOS,1735
1031,Android,1737
1032,Android,1739
1033,Android,1741
1034,Android,1743
1035,Android,1745
1036,Android,1747
1037,Android,1749
1038,Android,1751
1039,Android,1753
1040,Android,1755
1041,iOS,1757
1042,Android,1759
1043,iOS,1761
1044,Android,1763
1045,Android,1765
1046,Android,1767
1047,Android,1769
1048,iOS,1771
1049,Android,1773
1050,Android,1774
1051,iOS,1776
1052,Android,1778
1053,Android,1780
1054,iOS,1782
1055,Android,1784
1056,Android,1786
1057,Android,1788
1058,Android,1789
1059,Android,1791
1060,macOS,1793
1062,iOS,1794
1063,Android,1796
1064,Android,1798
1065,Android,1800
1066,Android,1802
1067,iOS,1803
1068,Android,1805
1069,Android,1807
1070,Android,1808
1071,Android,1810
1072,Android,1812
1073,iOS,1814
1074,iOS,1815
1075,iOS,1817
1076,Android,1819
1077,Windows,1821
1078,macOS,1822
1079,Android,1823
1080,Android,1825
1081,Android,1827
1082,Android,1829
1083,Android,1831
1084,Android,1833
1085,Android,1835
1086,Android,1837
1087,Android,1839
1088,iOS,1841
1089,Android,1843
1090,Android,1845
1091,Android,1847
1092,iOS,1849
1093,Android,1851
1094,iOS,1853
1095,Android,1855
1096,Android,1856
1097,Windows,1857
1098,Android,1858
1099,Android,1859
1100,Android,1861
1101,Android,1863
1102,Android,1865
1103,Android,1867
1104,Android,1868
1105,Android,1870
1106,Android,1872
1107,Android,1874
1108,Android,1876
1109,Android,1878
1110,Android,1880
1111,iOS,1881
1112,Android,1883
1113,Android,1885
1114,iOS,1886
1115,Android,1888
1116,Android,1890
1117,Android,1892
1118,Android,1894
1119,Android,1896
1120,Android,1898
1121,Android,1900
1122,Android,1902
1123,Android,1904
1124,iOS,1906
1125,iOS,1907
1126,Android,1909
1127,Android,1911
1128,Android,1913
1129,Android,1915
1130,Android,1917
1131,Android,1919
1132,Windows,1920
1133,iOS,1921
1134,Android,1923
1135,iOS,1925
1136,Android,1927
1137,Android,1929
1138,Android,1931
1139,Android,1933
1140,Android,1935
1141,Android,1937
1142,Android,1938
1143,Android,1939
1145,iOS,1940
1146,Android,1942
1147,Android,1944
1148,Android,1946
1149,Android,1948
1150,Android,1949
1151,Android,1951
1152,Android,1953
1153,Android,1955
1154,Android,1957
1155,Android,1958
1156,Android,1960
1157,Android,1962
1158,Android,1964
1159,Android,1965
1160,Android,1967
1161,Android,1969
1162,Android,1971
1163,iOS,1973
1164,Android,1975
1165,Android,1976
1166,Android,1978
1167,Android,1980
1168,Android,1982
1169,Android,1984
1170,Android,1985
1171,Android,1987
1172,Android,1989
1173,Android,1991
1174,Android,1993
1175,iOS,1994
1176,Android,1995
1177,Android,1997
1178,Android,1998
1179,Android,1999
1180,Android,2000
1181,Android,2002
1182,Android,2003
1183,Android,2004
1186,Android,2006
1187,iOS,2008
1188,Android,2009
1189,Windows,2011
1190,Android,2012
1191,Android,2014
1192,Android,2016
1193,Android,2017
1194,Android,2019
1195,Android,2021
1196,Android,2023
1197,Android,2025
1198,Android,2027
1199,Android,2029
1200,Android,2031
1201,Android,2033
1202,Android,2035
1204,Android,2037
1206,Windows,2039
1207,Android,2040
1208,Android,2042
1209,iOS,2044
1210,Android,2046
1211,Android,2048
1212,Android,2049
1213,Android,2051
1214,Android,2052
1215,Android,2054
1216,Android,2056
1217,Android,2057
1218,Android,2059
1219,Android,2060
1220,iOS,2062
1221,Android,2064
1222,Android,2065
1223,Android,2066
1224,Android,2068
1225,iOS,2069
1226,Android,2071
1227,Android,2073
1228,Android,2075
1229,Android,2076
1231,Android,2078
1232,Android,2080
1233,Android,2082
1234,Android,2084
1235,Windows,2086
1236,Android,2087
1237,Android,2089
1238,iOS,2091
1239,Android,2093
1240,Android,2095
1241,Android,2097
1242,Android,2099
1243,Android,2101
1244,Android,2103
1245,iOS,2105
1246,Android,2107
1247,Android,2109
1248,Android,2110
1250,iOS,2112
1251,Windows,2114
1252,Android,2115
1253,Android,2117
1254,Android,2119
1255,Android,2121
1256,Android,2123
1257,Android,2124
1258,iOS,2126
1259,Android,2128
1260,iOS,2130
1261,Android,2132
1262,Android,2133
1263,iOS,2135
1264,Android,2137
1265,iOS,2139
1266,Android,2141
1267,Android,2143
1268,Android,2145
1269,Android,2147
1270,Android,2149
1271,Android,2151
1272,Android,2153
1273,Android,2154
1274,Android,2156
1275,Android,2158
1276,Android,2159
1277,Linux,2161
1278,iOS,2162
1279,Android,2164
1280,iOS,2166
1281,Android,2168
1282,iOS,2169
1283,Android,2171
1284,Android,2172
1285,Android,2174
1286,Android,2176
1287,iOS,2178
1288,Android,2179
1289,Android,2180
1290,Android,2182
1291,Android,2184
1292,Android,2186
1293,Android,2187
1294,Android,2189
1295,Android,2191
1296,Android,2193
1297,iOS,2195
1298,Android,2197
1299,Android,2199
1300,iOS,2201
1303,Android,2202
1304,Android,2204
1305,Android,2206
1306,iOS,2208
1307,Windows,2210
1308,Android,2211
1309,iOS,2213
1310,Android,2215
1311,Android,2216
1312,iOS,2218
1313,Android,2219
1314,iOS,2220
1315,Android,2222
1316,iOS,2224
1317,Android,2226
1318,Android,2228
1321,Android,2230
1322,Android,2231
1323,iOS,2233
1324,Android,2235
1325,Android,2236
1326,Android,2238
1327,Android,2240
1328,iOS,2242
1329,Android,2244
1330,Android,2246
1331,Android,2248
1332,Android,2249
1333,Android,2251
1334,Android,2253
1335,Android,2255
1336,Android,2257
1337,Android,2259
1338,Android,2261
1339,Android,2263
1340,Android,2265
1341,Android,2267
1343,Android,2268
1344,Android,2270
1345,Android,2272
1346,Android,2274
1347,Android,2276
1348,Android,2278
1349,Android,2280
1350,Android,2282
1351,Android,2284
1352,Android,2286
1353,Android,2288
1354,Android,2290
1355,iOS,2292
1356,iOS,2294
1359,Android,2296
1360,Android,2297
1361,Android,2299
1362,iOS,2301
1363,iOS,2303
1364,Android,2305
1365,Android,2307
1366,Android,2309
1367,Android,2311
1368,iOS,2313
1369,Android,2315
1370,iOS,2317
1371,Android,2319
1372,Android,2321
1373,Android,2322
1375,Android,2323
1376,Android,2325
1377,Android,2327
1378,iOS,2328
1379,Android,2330
1380,Android,2332
1382,Android,2334
1383,Android,2336
1384,Android,2338
1385,iOS,2340
1386,Android,2342
1387,iOS,2343
1388,iOS,2344
1389,Android,2346
1390,iOS,2348
1391,iOS,2350
1392,Android,2352
1393,iOS,2354
1394,Android,2356
1395,Android,2358
1396,Android,2360
1397,Android,2362
1401,Android,2364
1402,Android,2366
1403,Android,2368
1404,Android,2370
1406,Android,2372
1407,iOS,2374
1408,Android,2376
1409,Android,2377
1410,Android,2379
1411,iOS,2380
1412,Android,2381
1413,Android,2382
1414,Android,2384
1416,Android,2386
1417,Android,2388
1418,Android,2389
1419,Android,2391
1420,Android,2393
1421,Android,2395
1422,Android,2397
1423,Android,2399
1424,Android,2400
1425,Android,2402
1426,Android,2404
1427,Android,2406
1428,Windows,2408
1429,Android,2409
1430,Windows,2411
1431,iOS,2412
1432,Android,2414
1433,Windows,2416
1434,Windows,2417
1435,Android,2418
1438,Android,2420
1439,Android,2421
1440,Android,2423
1441,Android,2425
1442,Android,2427
1443,Android,2429
1444,Android,2431
1445,Android,2433
1446,Android,2435
1447,iOS,2437
1448,Android,2439
1449,Android,2440
1450,Android,2442
1452,Android,2444
1453,Android,2446
1454,Android,2448
1455,Android,2450
1456,iOS,2452
1457,Android,2454
1458,Android,2456
1459,Android,2458
1460,Android,2460
1461,iOS,2462
1462,Android,2464
1463,Android,2465
1464,Android,2467
1465,Android,2469
1466,macOS,2471
1467,Android,2472
1468,Android,2474
1469,Android,2475
1470,iOS,2477
1471,Android,2479
1472,Android,2481
1473,Android,2483
1474,Android,2485
1475,Windows,2487
1476,Android,2488
1478,Android,2490
1479,Android,2492
1480,Android,2494
1481,Android,2496
1482,Android,2498
1483,Windows,2499
1484,Android,2500
1485,iOS,2501
1486,Android,2503
1487,Android,2505
1488,Android,2507
1489,Android,2509
1490,Android,2510
1491,Android,2512
1492,Android,2514
1493,Android,2516
1494,Android,2517
1495,Android,2519
1496,Android,2521
1497,Android,2523
1498,Android,2525
1499,Android,2527
1500,Android,2528
1501,Android,2529
1502,Android,2531
1503,Android,2532
1504,Linux,2534
1505,iOS,2535
1506,Android,2537
1507,Android,2539
1508,iOS,2541
1509,Android,2543
1510,Android,2545
1511,Android,2547
1512,Windows,2549
1513,Android,2550
1514,Android,2551
1516,Android,2553
1517,Android,2555
1518,Android,2557
1519,Android,2559
1520,Android,2561
1521,Android,2563
1522,Android,2565
1523,Android,2567
1524,Android,2569
1525,Android,2571
1526,Android,2573
1527,Android,2575
1528,iOS,2577
1529,Android,2579
1530,Android,2581
1531,Android,2583
1532,Android,2584
1533,Android,2585
1534,Android,2587
1535,Android,2589
1536,Android,2591
1537,iOS,2593
1539,iOS,2595
1540,Android,2597
1541,Android,2599
1542,Android,2600
1543,Windows,2602
1546,Android,2603
1547,Android,2605
1548,iOS,2607
1549,Android,2609
1550,Android,2611
1554,Android,2613
1555,Android,2615
1556,iOS,2617
1557,Android,2619
1558,Android,2621
1559,Android,2623
1561,Android,2625
1562,Android,2627
1563,Android,2629
1564,Android,2630
1565,Android,2632
1566,iOS,2634
1567,Android,2636
1568,Android,2638
1569,Android,2640
1570,Linux,2642
1571,Android,2643
1572,iOS,2645
1574,Android,2647
1575,Android,2649
1576,Android,2650
1577,Android,2652
1578,Android,2654
1579,Android,2655
1580,Android,2656
1581,Android,2658
1582,Android,2659
1583,Android,2661
1584,Android,2663
1585,Android,2665
1586,iOS,2667
1587,Android,2669
1588,Android,2671
1589,Linux,2673
1590,iOS,2674
1591,Android,2676
1592,Android,2678
1593,Android,2679
1594,Android,2681
1595,Android,2683
1596,Android,2685
1597,Android,2687
1598,Android,2689
1599,Android,2691
1600,Android,2693
1601,Android,2695
1602,Android,2697
1603,Android,2698
1604,Android,2700
1605,Android,2702
1606,Android,2704
1607,Android,2705
1608,Android,2707
1609,Android,2709
1610,Android,2711
1611,Android,2713
1612,Android,2715
1613,Windows,2717
1614,iOS,2718
1615,Android,2720
1616,Android,2722
1617,iOS,2724
1618,Android,2726
1619,Android,2728
1620,Android,2730
1621,Android,2732
1622,Android,2734
1623,Android,2736
1624,Android,2737
1625,Android,2739
1628,iOS,2741
1629,Android,2743
1630,Android,2745
1631,iOS,2747
1632,iOS,2748
1633,Android,2749
1634,Android,2751
1635,Android,2753
1636,Android,2755
1637,Android,2757
1638,Android,2759
1639,Android,2761
1640,Android,2763
1641,Android,2765
1642,Android,2767
1643,Android,2769
1644,Android,2771
1645,Android,2773
1646,Android,2775
1647,Android,2777
1648,iOS,2779
1649,Android,2781
1650,Android,2783
1651,Android,2785
1653,Android,2787
1654,Android,2788
1655,Android,2790
1656,Windows,2792
1657,Android,2793
1658,iOS,2795
1659,iOS,2797
1660,Android,2799
1661,iOS,2801
1662,Android,2803
1663,Android,2805
1664,Android,2807
1665,Android,2808
1666,Android,2810
1667,Android,2812
1668,iOS,2814
1669,Android,2815
1670,Linux,2817
1671,Android,2818
1672,Android,2820
1673,Android,2822
1674,Android,2824
1675,macOS,2825
1676,Android,2826
1677,Android,2828
1679,Android,2830
1680,Android,2832
1681,Android,2833
1682,Android,2835
1683,Android,2837
1684,iOS,2839
1685,Android,2841
1686,Android,2843
1687,iOS,2845
1688,Android,2847
1689,Android,2849
1690,Android,2851
1691,Windows,2852
1692,Android,2853
1693,Android,2855
1694,Android,2857
1696,iOS,2859
1697,Android,2861
1698,Android,2863
1699,Android,2865
1700,Android,2867
1701,Android,2869
1702,iOS,2870
1703,Android,2872
1704,Android,2874
1705,Android,2876
1706,Android,2878
1707,Android,2880
1709,iOS,2882
1710,Android,2883
1711,iOS,2885
1712,iOS,2887
1713,iOS,2889
1714,iOS,2891
1717,Android,2893
1718,Android,2895
1719,Android,2897
1720,Android,2899
1721,Android,2901
1722,Android,2903
1723,Windows,2904
1724,Android,2905
1725,Android,2906
1726,Android,2908
1727,Android,2910
1728,Android,2912
1729,iOS,2914
1730,Android,2916
1731,Android,2918
1733,Android,2919
1734,Android,2921
1735,Android,2923
1736,Android,2925
1737,macOS,2927
1738,Android,2928
1741,Android,2930
1742,Android,2932
1743,Android,2934
1744,Android,2936
1745,Android,2938
1746,Android,2940
1747,Android,2942
1748,Android,2944
1749,Android,2945
1750,Android,2947
1751,iOS,2949
1752,Linux,2951
1753,Android,2952
1754,Android,2954
1755,iOS,2956
1756,Android,2958
1757,iOS,2960
1758,Android,2962
1759,iOS,2964
1760,iOS,2966
1761,iOS,2968
1762,Android,2970
1763,Windows,2972
1764,Android,2973
1765,Android,2974
1768,iOS,2976
1769,Android,2977
1770,Android,2979
1771,Android,2981
1772,Android,2983
1774,Android,2985
1775,Android,2987
1776,Android,2988
1777,iOS,2989
1778,Android,2991
1779,Android,2993
1780,Android,2995
1781,Android,2997
1782,Android,2999
1783,Android,3001
1784,Android,3003
1785,Android,3005
1786,Android,3006
1787,iOS,3007
